,edad,genero,ingresos,altura,ciudad,niv_edu,hijos
54839,74.0,M,20513.0,1.54,Chicago,,0
54840,68.0,F,62006.0,1.86,New York,PhD,0
54841,41.0,M,87229.0,1.53,Los Angeles,Bachelor,2
54842,74.0,F,43209.0,1.62,Los Angeles,,4
54843,49.0,M,44417.0,1.88,Phoenix,Bachelor,5
54844,64.0,F,38997.0,1.73,Los Angeles,PhD,5
54845,9.0,M,69927.0,2.0,Chicago,Master,0
54846,68.0,F,48014.0,1.95,Phoenix,Master,4
54847,29.0,F,21935.0,1.88,Phoenix,PhD,4
54848,19.0,M,32415.0,1.75,Houston,,2
54849,14.0,M,68343.0,1.71,Houston,Master,2
54850,26.0,M,47586.0,1.9,Phoenix,Bachelor,2
54851,2.0,M,85266.0,1.94,Los Angeles,Bachelor,1
54852,45.0,F,59531.0,1.92,Phoenix,,5
54853,38.0,F,78119.0,1.56,Phoenix,,3
54854,17.0,M,62945.0,1.73,Houston,Bachelor,1
54855,85.0,F,32488.0,1.93,New York,Bachelor,2
54856,70.0,F,26023.0,1.84,Chicago,,0
54857,82.0,M,53858.0,1.81,Chicago,Master,5
54858,33.0,M,62789.0,1.64,Los Angeles,PhD,1
54859,84.0,F,23757.0,1.53,Phoenix,Bachelor,2
54860,,,65972.0,1.89,,Bachelors,2
54861,23.0,M,43462.0,1.86,Los Angeles,PhD,0
54862,46.0,M,60400.0,1.6,Houston,,3
54863,81.0,M,34022.0,1.61,Chicago,Bachelor,0
54864,9.0,M,46667.0,1.66,Houston,,5
54865,,,65972.0,1.88,,no education,3
54866,12.0,M,51572.0,1.8,Chicago,Bachelor,4
54867,75.0,M,49986.0,1.71,Chicago,PhD,4
54868,84.0,F,28433.0,1.9,Phoenix,Master,2
54869,6.0,M,58316.0,1.54,Phoenix,Bachelor,2
54870,26.0,F,22190.0,1.62,Houston,Bachelor,3
54871,,,,1.66,,mastre,3
54872,46.0,F,27996.0,1.84,Houston,Bachelor,4
54873,77.0,F,47347.0,1.85,Chicago,PhD,5
54874,39.0,F,76130.0,1.81,Houston,Master,0
54875,96.0,F,78218.0,2.0,Houston,,0
54876,2.0,M,66115.0,1.52,Houston,Bachelor,3
54877,74.0,M,37691.0,1.62,Phoenix,PhD,0
54878,38.0,M,72145.0,1.95,New York,,3
54879,22.0,M,66145.0,1.78,Chicago,Bachelor,5
54880,85.0,M,36882.0,1.97,Houston,Master,4
54881,74.0,F,40663.0,1.6,New York,Master,2
54882,37.0,F,38550.0,1.99,Phoenix,PhD,5
54883,9.0,F,33185.0,1.86,Chicago,PhD,4
54884,24.0,F,88707.0,1.65,Phoenix,Master,3
54885,41.0,F,78422.0,1.91,Houston,Master,4
54886,73.0,F,51536.0,1.74,Phoenix,,1
54887,58.0,F,70743.0,1.51,Phoenix,Master,4
54888,80.0,M,46893.0,1.71,Phoenix,Bachelor,5
54889,80.0,M,82638.0,1.71,Los Angeles,Bachelor,2
54890,95.0,F,28070.0,1.93,Los Angeles,,1
54891,76.0,F,47008.0,1.5,Phoenix,PhD,3
54892,5.0,M,56018.0,1.98,Phoenix,PhD,1
54893,57.0,,,1.82,,Bachelors,4
54894,,,65972.0,1.54,,Bachelors,5
54895,30.0,M,38545.0,1.88,Phoenix,Master,4
54896,98.0,M,52127.0,1.79,Chicago,Master,4
54897,99.0,F,86311.0,1.51,Phoenix,Bachelor,3
54898,18.0,M,96273.0,1.58,Houston,Bachelor,4
54899,32.0,F,84825.0,1.97,Chicago,,3
54900,,,65972.0,1.68,,mastre,4
54901,70.0,F,20174.0,1.71,Houston,,1
54902,,,,1.6,,no education,5
54903,58.0,F,46428.0,1.91,Phoenix,Master,0
54904,,,,1.51,,no education,2
54905,54.0,M,45141.0,1.95,Houston,Bachelor,2
54906,60.0,M,72234.0,1.5,Phoenix,,2
54907,50.0,M,72944.0,1.71,Phoenix,Bachelor,4
54908,56.0,F,78404.0,1.88,Chicago,PhD,3
54909,5.0,F,84367.0,1.96,New York,Bachelor,4
54910,81.0,M,79079.0,1.61,Chicago,Master,0
54911,50.0,M,48013.0,1.8,Phoenix,,5
54912,22.0,F,62533.0,1.74,Los Angeles,Bachelor,1
54913,94.0,M,54282.0,1.59,New York,,5
54914,68.0,M,61303.0,1.61,Chicago,Bachelor,3
54915,74.0,F,38778.0,1.8,Chicago,PhD,1
54916,41.0,F,92824.0,1.94,Los Angeles,PhD,4
54917,10.0,F,24579.0,1.77,New York,Master,5
54918,26.0,M,63117.0,1.79,Los Angeles,Master,4
54919,100.0,F,36452.0,1.71,New York,PhD,1
54920,40.0,M,52772.0,1.93,Phoenix,Master,4
54921,3.0,M,49401.0,1.76,Los Angeles,PhD,5
54922,83.0,F,26051.0,1.66,Chicago,Master,3
54923,28.0,F,71904.0,1.85,Chicago,,5
54924,73.0,M,97365.0,1.78,Phoenix,Master,5
54925,79.0,M,78426.0,1.59,Phoenix,Master,4
54926,61.0,M,47942.0,1.82,Chicago,,3
54927,71.0,F,35243.0,1.51,New York,Master,3
54928,28.0,F,50238.0,1.98,New York,,4
54929,69.0,F,98172.0,1.74,Chicago,PhD,3
54930,60.0,M,74299.0,1.67,Los Angeles,Bachelor,3
54931,37.0,M,35174.0,1.54,Houston,Master,4
54932,38.0,F,71437.0,1.63,New York,Master,5
54933,86.0,F,95854.0,1.82,Los Angeles,Bachelor,3
54934,90.0,M,89756.0,1.85,Los Angeles,Bachelor,4
54935,57.0,,,1.85,,no education,3
54936,25.0,F,68230.0,1.99,Chicago,PhD,2
54937,3.0,F,50179.0,1.92,Los Angeles,Bachelor,4
54938,68.0,M,33733.0,1.58,New York,Bachelor,5
54939,,,65972.0,1.54,,pHd,5
54940,66.0,M,59521.0,1.8,New York,PhD,5
54941,26.0,F,75548.0,1.55,Phoenix,Bachelor,4
54942,53.0,F,52124.0,1.7,Phoenix,Bachelor,3
54943,31.0,M,48178.0,1.58,New York,,4
54944,21.0,M,48979.0,1.59,Houston,,2
54945,89.0,F,74681.0,1.77,New York,,2
54946,97.0,M,21292.0,1.63,New York,PhD,3
54947,73.0,F,82570.0,1.86,New York,PhD,4
54948,86.0,M,28317.0,1.88,New York,,2
54949,27.0,M,98976.0,1.9,Houston,Bachelor,0
54950,82.0,M,98826.0,1.73,Houston,,5
54951,80.0,F,49292.0,1.84,Phoenix,,1
54952,,,,1.6,,pHd,3
54953,58.0,F,53735.0,1.56,Houston,PhD,1
54954,91.0,F,79245.0,1.84,New York,Bachelor,4
54955,2.0,F,53320.0,1.89,New York,Bachelor,5
54956,24.0,M,85841.0,1.73,New York,Bachelor,4
54957,50.0,M,25578.0,1.57,Phoenix,PhD,1
54958,97.0,M,77844.0,1.78,Houston,Master,2
54959,49.0,F,96729.0,1.81,Houston,,0
54960,32.0,M,65510.0,2.0,New York,Bachelor,5
54961,66.0,F,86411.0,1.83,Phoenix,Master,0
54962,22.0,F,79284.0,1.98,Phoenix,,2
54963,1.0,F,68257.0,1.65,Phoenix,Master,0
54964,,,,1.55,,pHd,2
54965,16.0,F,90182.0,1.53,Phoenix,Master,1
54966,45.0,M,95128.0,1.6,Chicago,Bachelor,5
54967,57.0,,,1.69,,pHd,2
54968,72.0,F,81225.0,1.57,Houston,Bachelor,0
54969,11.0,F,26084.0,1.57,Los Angeles,PhD,5
54970,71.0,M,76395.0,1.51,Chicago,PhD,4
54971,42.0,F,77777.0,1.54,Houston,Bachelor,3
54972,16.0,M,90933.0,1.96,New York,PhD,2
54973,,,,1.96,,no education,4
54974,29.0,M,35754.0,1.89,Phoenix,Bachelor,0
54975,14.0,F,87816.0,1.65,Chicago,Bachelor,0
54976,10.0,M,70164.0,1.65,New York,PhD,2
54977,61.0,F,21258.0,1.62,Los Angeles,Bachelor,0
54978,66.0,M,66938.0,1.95,Houston,,0
54979,54.0,M,72878.0,1.75,Houston,Bachelor,2
54980,8.0,F,93067.0,1.52,Houston,Master,1
54981,44.0,F,40522.0,1.51,Chicago,Master,0
54982,57.0,M,88811.0,1.53,Phoenix,Bachelor,1
54983,58.0,M,43725.0,1.61,Phoenix,Bachelor,0
54984,52.0,M,43411.0,1.97,New York,,2
54985,58.0,M,34041.0,1.62,Phoenix,,2
54986,64.0,M,84795.0,1.52,Los Angeles,,3
54987,10.0,M,49944.0,1.53,Phoenix,,1
54988,76.0,F,50497.0,1.99,Phoenix,,2
54989,18.0,M,76416.0,1.77,Phoenix,PhD,3
54990,91.0,F,71044.0,1.77,Phoenix,Bachelor,5
54991,86.0,M,36737.0,1.51,Los Angeles,Bachelor,2
54992,72.0,M,29774.0,1.64,Phoenix,Bachelor,3
54993,71.0,F,53533.0,2.0,Chicago,Bachelor,0
54994,78.0,M,23846.0,1.61,New York,Master,3
54995,18.0,M,67330.0,1.94,Chicago,,3
54996,98.0,F,22789.0,1.99,Chicago,Bachelor,1
54997,5.0,F,49838.0,1.85,Chicago,Bachelor,0
54998,30.0,M,67153.0,1.57,Chicago,Master,0
54999,8.0,F,60824.0,1.73,New York,Master,2
55000,20.0,F,39132.0,1.73,Chicago,Master,1
55001,,,65972.0,1.99,,pHd,1
55002,57.0,M,77930.0,1.93,Chicago,Bachelor,2
55003,41.0,M,77634.0,1.6,Houston,Bachelor,1
55004,57.0,F,28689.0,1.61,Houston,Bachelor,0
55005,35.0,F,56599.0,1.68,New York,PhD,5
55006,5.0,F,33857.0,1.61,Houston,Master,2
55007,46.0,F,86805.0,1.93,Chicago,PhD,2
55008,65.0,M,44686.0,1.76,Chicago,PhD,3
55009,80.0,F,68197.0,1.73,Phoenix,PhD,4
55010,97.0,M,34876.0,1.87,New York,,4
55011,24.0,F,74306.0,1.76,Houston,,3
55012,31.0,M,58464.0,1.64,Los Angeles,Master,0
55013,87.0,M,76909.0,1.93,New York,Master,4
55014,2.0,M,44826.0,1.86,Chicago,Bachelor,0
55015,27.0,F,40761.0,1.91,New York,Bachelor,1
55016,54.0,F,21923.0,1.55,Phoenix,,3
55017,57.0,,,1.54,,mastre,3
55018,49.0,F,52916.0,1.8,Houston,PhD,3
55019,57.0,M,99809.0,1.89,New York,PhD,0
55020,63.0,M,94233.0,1.79,Los Angeles,Master,3
55021,68.0,F,52254.0,1.99,Phoenix,Master,4
55022,62.0,M,27072.0,1.97,New York,Bachelor,1
55023,15.0,F,64236.0,1.67,Chicago,Master,4
55024,77.0,F,56114.0,1.99,Los Angeles,PhD,3
55025,83.0,M,44751.0,1.59,Los Angeles,PhD,4
55026,22.0,M,60874.0,1.69,Los Angeles,Master,0
55027,35.0,M,50759.0,1.88,Chicago,,3
55028,98.0,F,82021.0,1.81,Los Angeles,Master,2
55029,77.0,M,66398.0,1.99,New York,,4
55030,61.0,M,42848.0,1.99,Los Angeles,PhD,3
55031,85.0,F,59822.0,1.81,Phoenix,PhD,0
55032,23.0,F,83143.0,1.83,Houston,Master,4
55033,57.0,,,1.71,,pHd,1
55034,,,,1.5,,Bachelors,4
55035,44.0,M,85329.0,1.66,Phoenix,,1
55036,97.0,M,22411.0,1.83,Phoenix,PhD,0
55037,60.0,F,61682.0,1.81,New York,Bachelor,0
55038,9.0,M,25910.0,1.93,Los Angeles,,0
55039,25.0,F,43664.0,1.54,Houston,Bachelor,2
55040,52.0,F,78248.0,1.77,Chicago,,1
55041,37.0,F,89223.0,1.81,New York,PhD,5
55042,74.0,M,65333.0,1.79,New York,,0
55043,54.0,F,80342.0,1.62,Los Angeles,Bachelor,0
55044,62.0,F,37547.0,1.95,Houston,Master,1
55045,34.0,F,69542.0,1.56,Chicago,Master,5
55046,,,65972.0,1.96,,mastre,3
55047,47.0,M,72845.0,1.69,Chicago,,2
55048,13.0,F,51867.0,1.89,New York,Bachelor,4
55049,89.0,M,42178.0,1.59,New York,PhD,1
55050,96.0,F,25987.0,1.98,Los Angeles,Bachelor,2
55051,40.0,F,81582.0,1.89,Los Angeles,PhD,0
55052,41.0,M,20084.0,1.55,Phoenix,Bachelor,2
55053,30.0,M,85942.0,1.86,Houston,PhD,3
55054,,,65972.0,1.72,,mastre,1
55055,46.0,M,88654.0,1.66,Los Angeles,PhD,3
55056,98.0,F,20300.0,1.88,Houston,Bachelor,0
55057,23.0,M,97021.0,1.64,Chicago,Bachelor,3
55058,46.0,M,54883.0,1.63,Los Angeles,PhD,2
55059,57.0,F,59183.0,1.58,Houston,Bachelor,1
55060,93.0,M,24508.0,1.54,Houston,PhD,5
55061,39.0,M,85598.0,1.95,Houston,PhD,2
55062,39.0,M,96076.0,1.99,Chicago,Master,4
55063,87.0,F,95337.0,1.84,Chicago,,1
55064,67.0,F,60184.0,1.53,Houston,PhD,1
55065,69.0,M,83334.0,1.66,Chicago,Master,0
55066,19.0,M,73967.0,2.0,Phoenix,PhD,3
55067,42.0,M,30875.0,1.78,Los Angeles,Master,0
55068,18.0,M,51376.0,1.8,New York,PhD,2
55069,93.0,M,86148.0,1.81,Houston,PhD,0
55070,54.0,M,94262.0,1.53,Phoenix,Bachelor,5
55071,84.0,F,86740.0,1.96,Houston,Bachelor,2
55072,78.0,F,23516.0,1.68,Houston,Bachelor,1
55073,,,,1.61,,Bachelors,3
55074,7.0,F,40452.0,1.55,Houston,,4
55075,91.0,M,39622.0,1.82,Houston,,4
55076,15.0,M,89126.0,1.96,Houston,Master,2
55077,67.0,M,70588.0,1.57,Phoenix,Bachelor,3
55078,47.0,M,28672.0,1.91,New York,Master,3
55079,14.0,M,66283.0,1.94,Los Angeles,Master,2
55080,98.0,F,37796.0,1.58,Chicago,,1
55081,14.0,F,65451.0,1.7,Chicago,,5
55082,15.0,M,56857.0,1.9,Phoenix,,2
55083,41.0,M,54115.0,1.99,New York,Bachelor,1
55084,95.0,M,54796.0,1.68,Phoenix,,5
55085,56.0,M,48554.0,1.95,Chicago,Bachelor,4
55086,61.0,M,47618.0,1.6,Phoenix,PhD,1
55087,32.0,M,69476.0,1.99,Houston,PhD,2
55088,30.0,M,89253.0,1.77,Phoenix,,1
55089,70.0,M,69763.0,1.76,Phoenix,,4
55090,45.0,M,31283.0,1.51,Houston,PhD,0
55091,10.0,M,62811.0,1.96,Houston,,2
55092,41.0,M,34884.0,1.85,Los Angeles,Master,1
55093,59.0,F,87078.0,1.86,New York,Master,4
55094,55.0,F,74931.0,1.67,Phoenix,Bachelor,5
55095,,,65972.0,1.63,,pHd,2
55096,95.0,M,54950.0,1.55,New York,PhD,5
55097,54.0,F,84335.0,1.81,Los Angeles,PhD,2
55098,57.0,,65972.0,1.98,,pHd,5
55099,57.0,,,1.9,,pHd,4
55100,57.0,,65972.0,1.57,,mastre,4
55101,48.0,M,45379.0,1.72,Chicago,Bachelor,2
55102,57.0,,65972.0,1.92,,no education,3
55103,85.0,F,46100.0,1.73,Phoenix,PhD,4
55104,53.0,M,80173.0,1.96,New York,Master,1
55105,97.0,M,53110.0,1.92,Los Angeles,PhD,5
55106,69.0,F,43120.0,1.89,Phoenix,PhD,2
55107,2.0,M,20579.0,1.91,Houston,,2
55108,78.0,F,96354.0,1.68,Los Angeles,,3
55109,70.0,F,88071.0,1.78,Chicago,Master,1
55110,26.0,M,24004.0,1.96,Chicago,Bachelor,0
55111,65.0,M,52884.0,1.71,Los Angeles,PhD,4
55112,57.0,,65972.0,1.61,,mastre,2
55113,27.0,M,65963.0,1.54,Phoenix,,1
55114,9.0,F,26864.0,1.96,Los Angeles,,0
55115,75.0,M,52082.0,1.58,New York,Master,4
55116,29.0,F,52809.0,1.83,Houston,PhD,1
55117,34.0,M,59062.0,1.95,New York,PhD,0
55118,56.0,F,54928.0,1.71,Houston,Master,3
55119,42.0,F,22122.0,1.88,Houston,Bachelor,0
55120,90.0,F,69934.0,1.63,Chicago,Master,1
55121,8.0,F,87076.0,1.53,Houston,Bachelor,4
55122,23.0,M,70123.0,1.78,Los Angeles,,1
55123,98.0,F,41402.0,1.64,Phoenix,Bachelor,2
55124,57.0,,,1.96,,mastre,4
55125,41.0,M,68885.0,1.76,Houston,Bachelor,1
55126,66.0,F,85390.0,1.95,Phoenix,PhD,5
55127,55.0,F,51993.0,1.74,Los Angeles,Master,3
55128,7.0,F,59347.0,1.73,Chicago,PhD,1
55129,32.0,M,37268.0,1.61,Houston,Master,4
55130,81.0,M,82468.0,1.81,Phoenix,,5
55131,57.0,,,1.73,,no education,4
55132,96.0,F,41698.0,1.5,New York,,0
55133,96.0,F,35669.0,1.79,Chicago,PhD,5
55134,45.0,F,22280.0,1.98,Phoenix,,2
55135,49.0,M,71338.0,1.72,Houston,PhD,5
55136,26.0,M,85068.0,1.64,New York,,0
55137,89.0,M,51519.0,1.54,Phoenix,Master,3
55138,31.0,M,29757.0,1.81,New York,Bachelor,1
55139,27.0,F,29806.0,1.99,Chicago,,1
55140,100.0,M,35778.0,1.76,Phoenix,Bachelor,5
55141,70.0,M,88772.0,1.69,Phoenix,Bachelor,1
55142,74.0,F,28770.0,1.78,Chicago,,1
55143,20.0,F,99946.0,1.68,New York,,3
55144,32.0,M,36783.0,1.9,Phoenix,Master,1
55145,39.0,M,48744.0,1.75,New York,PhD,2
55146,,,,1.89,,no education,5
55147,57.0,,,1.92,,Bachelors,4
55148,18.0,F,77262.0,1.53,New York,Bachelor,3
55149,36.0,M,67377.0,1.58,Houston,PhD,2
55150,99.0,M,83164.0,1.88,New York,Bachelor,3
55151,42.0,M,38030.0,1.64,Chicago,PhD,3
55152,58.0,M,67258.0,1.89,Houston,PhD,1
55153,7.0,M,53515.0,1.92,Chicago,,2
55154,44.0,M,58209.0,1.56,Los Angeles,Master,0
55155,10.0,M,94548.0,1.85,Los Angeles,Master,0
55156,41.0,F,24544.0,1.55,Chicago,Master,0
55157,,,,1.79,,mastre,1
55158,93.0,F,41931.0,1.63,Chicago,,2
55159,61.0,F,35810.0,1.66,Phoenix,Master,2
55160,68.0,M,95943.0,1.84,Phoenix,PhD,2
55161,82.0,F,61838.0,1.59,Los Angeles,Bachelor,4
55162,18.0,F,21122.0,1.72,Phoenix,,1
55163,52.0,M,46490.0,1.67,Los Angeles,Master,0
55164,57.0,,65972.0,1.86,,no education,2
55165,69.0,M,69181.0,1.97,Phoenix,Bachelor,5
55166,70.0,M,60017.0,1.96,Los Angeles,Bachelor,3
55167,1.0,M,37519.0,1.77,Los Angeles,,1
55168,82.0,F,34390.0,1.91,Phoenix,Master,4
55169,26.0,F,56678.0,1.65,Chicago,Bachelor,1
55170,22.0,F,96811.0,1.73,New York,Master,5
55171,35.0,F,76124.0,1.75,Chicago,PhD,5
55172,87.0,M,57089.0,1.87,Phoenix,Bachelor,3
55173,95.0,F,37556.0,1.88,Phoenix,Bachelor,4
55174,19.0,F,25682.0,1.89,Houston,Bachelor,5
55175,60.0,M,86157.0,1.73,New York,Master,2
55176,12.0,F,24208.0,1.5,Phoenix,PhD,5
55177,49.0,F,27090.0,1.81,Chicago,PhD,3
55178,15.0,F,68972.0,1.59,New York,Master,2
55179,86.0,F,34742.0,1.82,New York,PhD,1
55180,57.0,,65972.0,1.78,,mastre,2
55181,96.0,M,50662.0,1.84,New York,Bachelor,5
55182,86.0,M,22880.0,1.53,Phoenix,PhD,5
55183,50.0,M,52978.0,1.87,Houston,PhD,5
55184,99.0,F,61815.0,1.73,Houston,PhD,4
55185,21.0,M,35131.0,1.93,Phoenix,Master,0
55186,92.0,M,77153.0,1.93,Phoenix,,2
55187,89.0,M,75718.0,1.91,Houston,Bachelor,0
55188,66.0,M,48990.0,1.81,Houston,PhD,3
55189,57.0,,65972.0,1.79,,pHd,1
55190,57.0,,,1.65,,no education,4
55191,75.0,M,99430.0,1.74,Houston,Master,3
55192,60.0,M,80390.0,1.57,New York,PhD,4
55193,95.0,M,73224.0,1.83,Houston,PhD,5
55194,33.0,M,60169.0,1.81,Houston,,2
55195,62.0,F,76492.0,1.52,Los Angeles,Bachelor,5
55196,,,65972.0,1.95,,Bachelors,3
55197,93.0,M,47376.0,1.6,Chicago,,2
55198,24.0,F,45210.0,1.83,Houston,PhD,2
55199,28.0,F,25302.0,1.53,Los Angeles,Master,3
55200,,,,1.98,,pHd,1
55201,61.0,F,50710.0,1.97,Phoenix,PhD,1
55202,4.0,F,96973.0,1.81,Houston,,5
55203,27.0,M,97180.0,1.88,Chicago,Bachelor,5
55204,88.0,F,86341.0,1.68,New York,,4
55205,72.0,F,70573.0,2.0,New York,Bachelor,1
55206,45.0,M,76654.0,1.98,Phoenix,Master,4
55207,84.0,F,96449.0,1.57,Houston,,5
55208,36.0,M,49158.0,1.56,Houston,,1
55209,61.0,M,63721.0,1.92,Phoenix,,0
55210,72.0,F,80392.0,1.53,Chicago,PhD,1
55211,,,,1.73,,no education,5
55212,57.0,F,64611.0,1.99,Phoenix,PhD,3
55213,57.0,,65972.0,1.96,,pHd,2
55214,89.0,M,20906.0,1.95,New York,PhD,2
55215,,,65972.0,1.96,,pHd,3
55216,,,,1.82,,pHd,5
55217,68.0,F,30334.0,1.99,New York,Bachelor,3
55218,13.0,M,80135.0,1.72,Phoenix,PhD,0
55219,74.0,F,43560.0,1.56,Houston,,3
55220,25.0,F,53388.0,1.61,Chicago,,5
55221,16.0,F,68884.0,1.79,New York,Bachelor,4
55222,79.0,M,34605.0,1.79,New York,Bachelor,3
55223,20.0,F,36392.0,1.59,Chicago,PhD,1
55224,23.0,M,24135.0,1.91,New York,PhD,5
55225,93.0,M,57771.0,1.95,Phoenix,Master,0
55226,74.0,M,79770.0,1.61,Phoenix,PhD,2
55227,36.0,F,33609.0,1.95,Houston,Bachelor,0
55228,12.0,M,38137.0,1.74,New York,Master,1
55229,99.0,F,58452.0,1.94,Phoenix,,3
55230,92.0,F,38661.0,1.98,New York,,4
55231,23.0,F,45286.0,1.61,Chicago,PhD,1
55232,90.0,M,79158.0,1.74,Phoenix,PhD,5
55233,29.0,F,88913.0,1.7,New York,Bachelor,4
55234,18.0,M,55849.0,1.91,Chicago,Bachelor,2
55235,66.0,F,66782.0,1.62,Chicago,Bachelor,0
55236,97.0,F,38881.0,1.97,Houston,PhD,2
55237,90.0,F,47421.0,1.87,Chicago,Bachelor,4
55238,1.0,M,45204.0,1.99,Phoenix,PhD,0
55239,98.0,F,72505.0,1.86,New York,Master,3
55240,51.0,M,28054.0,1.67,Houston,Bachelor,2
55241,24.0,M,82096.0,1.86,Phoenix,Master,4
55242,57.0,,,1.57,,mastre,2
55243,31.0,F,53066.0,1.58,New York,,2
55244,,,65972.0,1.81,,mastre,5
55245,75.0,F,53114.0,1.87,Houston,,1
55246,33.0,F,59929.0,2.0,Chicago,,0
55247,94.0,F,85341.0,1.66,Chicago,Master,3
55248,13.0,F,47007.0,1.75,New York,Bachelor,3
55249,65.0,F,40290.0,1.91,Phoenix,,0
55250,47.0,F,34396.0,1.61,Chicago,,4
55251,57.0,,,1.76,,pHd,5
55252,,,,1.85,,mastre,2
55253,48.0,F,29450.0,1.98,Houston,PhD,2
55254,36.0,F,89606.0,1.84,Los Angeles,,5
55255,9.0,M,98358.0,1.93,Chicago,PhD,5
55256,70.0,M,25350.0,1.73,Chicago,Bachelor,0
55257,79.0,F,50612.0,1.61,Phoenix,,4
55258,22.0,M,20659.0,1.69,New York,PhD,2
55259,41.0,M,54165.0,1.59,Phoenix,Bachelor,4
55260,69.0,M,68536.0,1.94,Chicago,PhD,2
55261,68.0,F,25437.0,1.68,Los Angeles,,2
55262,31.0,M,40170.0,1.51,Houston,,2
55263,,,65972.0,1.85,,pHd,4
55264,34.0,M,21988.0,1.53,Los Angeles,PhD,4
55265,57.0,,65972.0,1.54,,pHd,4
55266,1.0,F,45845.0,1.57,New York,,4
55267,57.0,,,1.5,,mastre,1
55268,30.0,F,88618.0,1.66,Chicago,Bachelor,2
55269,45.0,M,90904.0,1.59,Chicago,Master,0
55270,52.0,F,38098.0,1.84,Chicago,PhD,0
55271,29.0,M,97971.0,1.61,Houston,Bachelor,4
55272,4.0,M,85463.0,1.55,Houston,,4
55273,57.0,,65972.0,1.94,,Bachelors,3
55274,21.0,F,65020.0,1.67,Chicago,Bachelor,0
55275,65.0,F,78332.0,1.51,New York,Bachelor,3
55276,,,,1.65,,no education,2
55277,56.0,M,44459.0,1.76,New York,PhD,3
55278,61.0,F,89131.0,1.52,Los Angeles,Bachelor,1
55279,25.0,F,62492.0,1.76,Chicago,Master,3
55280,42.0,M,82178.0,1.55,Chicago,,3
55281,86.0,M,22223.0,1.91,Chicago,PhD,4
55282,39.0,F,58058.0,1.85,Houston,PhD,3
55283,79.0,F,61831.0,1.95,Los Angeles,Bachelor,3
55284,2.0,M,30054.0,1.95,Los Angeles,Master,0
55285,40.0,F,68385.0,1.92,New York,Master,1
55286,58.0,F,50510.0,1.73,New York,,3
55287,75.0,F,97846.0,1.9,Los Angeles,,0
55288,97.0,M,81811.0,1.98,Houston,Bachelor,1
55289,70.0,M,30751.0,1.56,Chicago,Bachelor,0
55290,49.0,M,49651.0,1.54,Chicago,Bachelor,5
55291,47.0,M,86074.0,1.76,Los Angeles,,1
55292,57.0,M,36531.0,1.93,Houston,Bachelor,0
55293,13.0,F,90421.0,1.66,New York,Bachelor,0
55294,,,,1.6,,mastre,3
55295,65.0,F,34428.0,1.91,Chicago,Bachelor,3
55296,75.0,F,28732.0,1.74,Houston,Bachelor,0
55297,92.0,F,46086.0,1.93,Los Angeles,,1
55298,56.0,F,93145.0,1.98,New York,Master,3
55299,84.0,F,32928.0,1.87,New York,Master,5
55300,18.0,F,82087.0,1.75,New York,,0
55301,12.0,F,80420.0,1.89,Los Angeles,PhD,5
55302,25.0,F,45945.0,1.65,Houston,Bachelor,3
55303,19.0,M,30578.0,1.83,Chicago,Bachelor,5
55304,100.0,M,67527.0,1.96,Phoenix,,3
55305,95.0,F,66382.0,1.59,Phoenix,Bachelor,1
55306,47.0,F,35294.0,1.68,Houston,PhD,1
55307,8.0,M,24225.0,1.86,Los Angeles,,5
55308,68.0,F,27207.0,1.74,Chicago,,4
55309,54.0,F,22222.0,1.99,New York,PhD,2
55310,23.0,F,33523.0,1.74,Phoenix,PhD,5
55311,70.0,M,89378.0,1.57,Phoenix,PhD,3
55312,53.0,M,74041.0,1.78,Los Angeles,Bachelor,4
55313,69.0,F,67652.0,1.55,Phoenix,PhD,5
55314,41.0,M,69953.0,1.91,Los Angeles,PhD,5
55315,50.0,M,67410.0,1.56,Houston,Master,5
55316,38.0,M,73109.0,1.98,Phoenix,Bachelor,1
55317,,,65972.0,1.85,,no education,3
55318,27.0,F,53935.0,1.93,Los Angeles,,2
55319,39.0,M,40224.0,1.77,Los Angeles,Master,0
55320,57.0,F,89231.0,1.53,Chicago,,4
55321,50.0,M,69863.0,1.51,Los Angeles,Master,5
55322,7.0,M,28113.0,1.8,Houston,,0
55323,88.0,F,54418.0,1.85,Chicago,PhD,3
55324,88.0,F,75807.0,1.75,Phoenix,Master,1
55325,68.0,M,55701.0,1.86,Houston,PhD,4
55326,69.0,M,24407.0,1.82,Chicago,Master,3
55327,57.0,,,1.55,,pHd,4
55328,27.0,F,88150.0,1.86,Chicago,Bachelor,2
55329,3.0,F,35642.0,1.61,New York,Master,4
55330,74.0,M,78220.0,1.59,Los Angeles,Master,0
55331,22.0,M,75256.0,1.68,Phoenix,Bachelor,3
55332,,,,1.84,,mastre,5
55333,70.0,F,36430.0,1.52,Phoenix,Bachelor,5
55334,57.0,M,33477.0,1.79,New York,Master,0
55335,23.0,F,58545.0,1.65,Phoenix,PhD,0
55336,67.0,M,24220.0,1.75,Houston,,5
55337,77.0,F,37579.0,1.81,New York,,5
55338,84.0,M,60501.0,1.52,Chicago,PhD,2
55339,82.0,M,79802.0,1.74,Houston,PhD,5
55340,38.0,M,32079.0,1.81,Chicago,Bachelor,0
55341,51.0,F,52977.0,1.94,New York,,0
55342,60.0,F,81939.0,1.5,New York,Bachelor,0
55343,86.0,F,45359.0,1.89,Chicago,Bachelor,0
